uid,uname,login,post,life,ycf,isBM,isManager,uscore
23538,redshell,3251,31979,441,1,0,0,6
23539,yqli,31,0,327,0,0,0,1
23540,Aprilll,201,0,363,0,0,0,0.3
23541,Kevinxu,3,0,6,0,0,0,0
23543,vivibear,704,4,108,0,0,0,1.4
23544,chuyun,1423,0,309,0,0,0,2
23545,teresakayi,2,1,6,0,0,0,0
23546,xuhaoyu,309,1,112,0,0,0,1
23547,Ginger,2,0,15,0,0,0,0
23548,amyzheng,347,61,119,0,0,0,2.1
23549,bobselena,334,65,390,0,0,0,2.6
23550,HNOONH,10,1,58,0,0,0,0.3
23551,biyousifang,401,81,437,0,0,0,2.7
23552,MrWolffy,119,24,111,0,0,0,0.8
23553,hubeizk,653,17,457,0,0,0,2.3
23554,Nooope,334,79,531,0,0,0,2.7
23555,line,1453,1235,182,0,0,0,3.9
23556,david,40,0,25,0,0,0,0
23557,zhoudan,528,20,429,0,0,0,2.3
23558,pkuFJJ,573,20,364,0,0,0,1.3
23559,Yoheywalker,1130,4,531,0,0,0,2
23560,tinymeng,1768,219,636,0,0,0,3
23561,zou,479,2,119,0,0,0,0.5
23562,Lanka,1256,43,515,0,0,0,2.5
23563,DennaChang,422,20,118,0,0,0,1.3
23564,buddychang,9014,8237,664,8,1,0,5
23565,SyLiuScholar,37,14,99,0,0,0,0.6
23566,vanpiregirl,2183,524,417,1,0,0,3.4
23567,didadida,1511,200,496,2,0,0,3
23568,MouriKogorou,406,830,98,1,0,0,3.7
23569,qnsz,1890,880,472,0,0,0,3.7
23570,iamlion,91,6,102,0,0,0,1.9
23571,euronavy,158,83,119,0,0,0,1.7
23572,Phoenixzhh,2,0,6,0,0,0,0
23573,summerxia,6,0,36,0,0,0,0.1
23574,xujian,721,20,594,0,0,0,2.3
23575,Stern,33,2,106,0,0,0,1
23576,qweewq,238,63,119,0,0,0,1.6
23578,shuiye,3072,288,588,0,0,0,3.2
23579,unfettered,2707,21,663,0,0,0,2.3
23580,SunnyLZP,128,13,354,0,0,0,2.2
23581,MymasterisTS,2857,119,664,0,0,0,2.8
23582,moumou,1103,25,512,0,0,0,2.3
23584,liziygj,761,175,364,0,0,0,2
23585,DreamHigh,2402,5,363,0,0,0,1.9
23586,yueqyue,46,2,100,0,0,0,0.8
23587,Ethanboom,356,3,119,0,0,0,1.8
23588,Frobisher,55,1,87,0,0,0,0.4
23589,heartbeats,219,36,115,0,0,0,0.8
23590,muqinghd,2,0,6,0,0,0,0
23591,yangxiaopku,646,107,646,0,0,0,2.8
23592,xuaner,1659,76,656,0,0,0,2.7
23593,weishu,1241,64,618,0,0,0,2.6
23594,scmer,957,17,119,0,0,0,1.1
23595,dwqy,2,0,19,0,0,0,0
23596,blingdust,4,0,97,0,0,0,0
23597,YLCYLCYLCYLC,16,0,1,0,0,0,0.3
23598,leooliversun,27,0,57,0,0,0,0.5
23599,zhanglang,2272,1248,664,0,0,0,3.9
23600,LTL,2,0,8,0,0,0,0
23601,graceyiyi,354,25,204,0,0,0,2.3
23603,spatasidaka,2,0,13,0,0,0,0
23604,jayoojayoo,2,0,21,0,0,0,0
23605,JoyceYue,19,0,108,0,0,0,0.3
23606,the,106,7,429,0,0,0,2.1
23607,branchwind,4,0,34,0,0,0,0.1
23608,crisoul,239,29,96,0,0,0,1.2
23610,xxhalice,18,2,103,0,0,0,0.9
23611,guanhh,7773,23,401,0,0,0,2.3
23612,jinhaoyue,4,0,82,0,0,0,0.1
23613,qinaidetaozi,48,13,101,0,0,0,1.7
23614,renko,5,0,43,0,0,0,0.1
23615,chenxinyue,57,4,119,0,0,0,0.4
23616,hqm,344,85,102,0,0,0,2.5
23617,TPTTP,212,37,509,0,0,0,2.4
23618,yyfm,1115,1253,662,0,0,0,3.9
23619,zhangshuhang,933,104,663,0,0,0,2.8
23620,zxx,1650,421,542,0,0,0,3.3
23621,hellangel,24,0,110,0,0,0,1
23622,Abramou,379,71,362,0,0,0,1
23623,wangye,990,55,143,0,0,0,2.6
23624,bujingyun,133,15,92,0,0,0,1.6
23625,ithuHONG,21,0,94,0,0,0,0.4
23626,Hellopanda,145,4,119,0,0,0,0.2
23627,liuguanyulh,2571,0,364,0,0,0,1.8
23628,baoshu,41,4,119,0,0,0,0.6
23629,hfeoq,1548,869,350,0,0,0,2.9
23630,liaox,249,47,353,0,0,0,2.5
23631,Razzle,1,0,6,0,0,0,0
23632,gracetina,167,11,118,0,0,0,1.4
23633,ANNWANG,63,0,410,0,0,0,2
23634,MarPhi,993,407,176,2,0,0,3.3
23635,Lidahai,3,0,6,0,0,0,0
23636,SillyKid,31,0,118,0,0,0,0
23637,Pangdahai,4,0,96,0,0,0,0
23638,TerenceWang,6,0,99,0,0,0,0.1
23639,Hzz,762,0,114,0,0,0,1.2
23640,shanghaixu,2270,366,664,0,0,0,3.3
23641,wangqipkusg,1197,15,93,0,0,0,2.2
23642,Onedentist,467,94,119,0,0,0,1.6
23643,bigbiggirl,18,0,105,0,0,0,0.3
23644,Barney,6,0,115,0,0,0,0
23645,raysloan,264,69,257,0,0,0,2.4
23646,MysteryNvr,655,4,118,0,0,0,1.8
23647,bjhujun,301,9,173,0,0,0,2.1
23648,Laujing,594,1,119,0,0,0,1.8
23649,JasonGranite,1932,1,468,0,0,0,2
23650,chenweidss,28,3,111,0,0,0,0.2
23651,zouyuze,3412,767,107,0,0,0,3.6
23652,wgq,129,9,317,0,0,0,2.1
23653,Houssein,4,2,58,0,0,0,0.1
23654,zhaowenyuan,577,74,368,0,0,0,2.6
23655,prankster,435,20,549,0,0,0,2.3
23656,tangzhiwen,1,0,7,0,0,0,0
23657,RicardoMay,6,0,104,0,0,0,0.1
23658,Czar,1523,4045,662,0,1,0,4.6
23659,xxjpku,872,1,117,0,0,0,0.9
23660,doctoricu,651,11,663,0,0,0,2.2
23661,bsxxyhan,5,0,20,0,0,0,0
23662,jiaoxulun,230,6,92,0,0,0,0.5
23663,YLEE,7,0,81,0,0,0,0.3
23664,dome,11,5,79,0,0,0,0.4
23665,haoranqi,1133,25,118,0,0,0,2.1
23666,larva,6194,7091,646,2,0,0,4.9
23667,eterny,2728,315,467,2,0,0,3.2
23668,ifiamhappysy,620,16,653,0,0,0,2.2
23669,DORRENA,1088,53,545,0,0,0,2.5
23670,wuboyu,427,22,367,0,0,0,2.3
23671,ex,183,37,479,0,0,0,2.4
23672,Tomatoer,344,23,116,0,0,0,0.9
23673,fengbt,386,1,113,0,0,0,0.9
23674,November,10,1,72,0,0,0,0.1
23675,tukimi,106,41,38,0,0,0,1
23676,katrinapku,91,4,110,0,0,0,0.4
23677,Sakura,4,0,10,0,0,0,0
23678,physon,2060,525,663,0,0,0,3.4
23679,maddingcrowd,1028,197,634,1,0,0,3
23680,trustyolanda,10,1,64,0,0,0,0.2
23681,Kevin,7,0,119,0,0,0,0
23682,liqun,4,0,13,0,0,0,0
23683,williamjazz,322,4,663,0,0,0,2
23684,ddsh,609,3,429,0,0,0,2
23685,daxie,217,2,80,0,0,0,1.9
23686,zhanghaoyun,71,18,109,0,0,0,1.8
23687,Briandaqun,11,0,68,0,0,0,0.3
23688,millsit,4,0,66,0,0,0,0.1
23689,qiujianhui,138,14,117,0,0,0,1
23690,supercell,378,6459,279,0,0,0,4.9
23691,phenanthren,127,4,101,0,0,0,1.4
23692,kiterunner,55,2,112,0,0,0,0.1
23693,zhych,837,1,539,0,0,0,2
23694,Ellen,526,35,573,0,0,0,2.4
23695,climbinganti,1019,49,590,0,0,0,2.5
23696,ziguyingxing,58,0,107,0,0,0,0.4
23697,demiurge,103,7,107,0,0,0,0.7
23698,TerranSCV,1543,10,455,0,0,0,2.2
23699,zhangwenjie,1598,39,364,0,0,0,2.3
23700,AaronShen,675,729,449,1,0,0,3.6
23701,thofove,475,252,268,0,0,0,3.1
23702,dadongtuizi,295,57,119,0,0,0,0.9
23703,wangyh,793,5,107,0,0,0,1.1
23704,keohl,7934,29269,590,4,0,0,5.9
23705,bbbqqqq,452,41,347,0,0,0,1.1
23706,ydnaol,4606,724,632,1,0,0,3.6
23707,cedonulli,549,41,17,0,0,0,1.7
23708,icetube,1538,51,663,0,0,0,2.5
23709,DreamMaker,2112,185,573,0,0,0,3
23710,singlelight,12,0,89,0,0,0,0.1
23711,lonelyStone,1190,18,119,0,0,0,1.2
23712,zhukm,93,0,99,0,0,0,1
23713,Castle,2072,7,663,0,0,0,2.1
23714,showpity,1246,1075,343,0,0,0,3.8
23715,hangover,3101,1557,420,0,0,0,4
23716,dominant,1027,5,118,0,0,0,1.9
23717,Louke,105,1,13,0,0,0,1.3
23718,DYdddddds,1,0,15,0,0,0,0
23719,Elon,6007,2138,664,2,0,0,4.2
23720,woodear,352,84,653,0,0,0,2.7
23721,TRSJ,1550,73,661,0,0,0,2.6
23722,zeeham,239,10,444,0,0,0,2.2
23723,shenyp,108,7,99,0,0,0,1.1
23724,Doubleyoung,16,1,50,0,0,0,0.6
23725,huangying,7,1,111,0,0,0,0
23726,zhanggdax,4,0,102,0,0,0,0
23727,sonicjump,156,99,100,0,0,0,2.7
23728,oucchaos,2633,4396,582,4,0,0,4.6
23729,rzlyjia,89,7,67,0,0,0,1.9
23730,Sincerely,891,36,532,0,0,0,2.4
23731,daoke,1332,106,663,0,0,0,2.8
23733,skystar,319,15,207,0,0,0,2.2
23734,natalia,2669,7,99,0,0,0,2.1
23735,Alexysw,2,0,12,0,0,0,0
23736,Yoite,802,143,447,0,0,0,2.9
23737,ssfd,41,3,85,0,0,0,0.3
23738,Lambda,2164,592,621,0,0,0,3.5
23739,liminglemon,32,0,69,0,0,0,1.7
23740,zhaoxin,298,15,114,0,0,0,2.2
23741,lyfbangong,854,275,577,0,1,0,3.1
23742,Admiral,1883,369,663,0,0,0,3.3
23743,Eurus,2691,66,477,0,0,0,2.6
23744,xhclin,88,21,20,0,0,0,0.6
23745,excellence,32,14,65,0,0,0,0.9
23746,abraxas,927,36,362,0,0,0,1.4
23747,yeyuchaoxi,471,58,105,0,0,0,2.6
23748,jixiang,127,1,113,0,0,0,0.1
23749,mamoon,407,5,662,0,0,0,2
23750,lawski,2,0,21,0,0,0,0
23751,reinrain,1123,33,303,0,0,0,2.4
23752,digua,714,1356,598,4,0,0,3.9
23753,Daisydan,16,0,34,0,0,0,0.5
23754,jeffchang,1895,54,110,0,0,0,2.4
23755,sanders,89,13,117,0,0,0,1.5
23756,superxzj,37,6,113,0,0,0,0.1
23757,tomwang,30,3,89,0,0,0,0.7
23758,ShirleyFaith,2,0,6,0,0,0,0
23759,fuchao,419,368,352,0,0,0,2.2
23760,nicolexing,267,94,48,0,0,0,2.7
23761,kezhou,953,23,476,0,0,0,2.3
23762,moonmoon,111,23,34,0,0,0,2.3
23763,yayamao,282,6,661,0,0,0,2.1
23764,zkywwwzky,2506,484,402,0,0,0,3.4
23765,elxy,4570,1092,650,1,0,0,3.8
23766,Delpos,1914,856,229,0,0,0,3.7
23767,bryantLA,16,0,29,0,0,0,0.1
23768,shouxintete,890,57,600,0,0,0,2.6
23769,iwill,218,13,196,0,0,0,2.2
23770,wsyGSM,13,0,24,0,0,0,0.3
23771,hult,218,0,465,0,0,0,2
23772,tsinghualaw,4,0,38,0,0,0,0.1
23773,Bachelor,365,78,374,0,0,0,2.7
23774,qiannianai,1940,95,364,0,0,0,2.6
23775,lajumbo,1201,2,238,0,0,0,2
23776,jasiona,3252,397,592,1,0,0,3.3
23777,CongYoubing,4,1,114,0,0,0,0
23778,jeffeconotes,4,0,116,0,0,0,0
23779,wlLP,1618,407,663,0,0,0,3.3
23780,kenan,1870,187,635,0,0,0,3
23781,sunshop,4107,385,164,1,0,0,3.3
23782,Fishbob,49,4,118,0,0,0,0.2
23783,meirenzhu,55,11,110,0,0,0,0.9
23784,taijiwu,179,52,41,0,0,0,2.5
23785,skyee,1043,94,605,0,0,0,2.7
23786,philokey,228,5,117,0,0,0,1.8
23787,zhuangran,4,1,78,0,0,0,0
23788,yammaw,217,6,355,0,0,0,0.4
23789,Pims,15,0,85,0,0,0,0.1
23790,kamito,10,0,83,0,0,0,0
23791,lavieenlose,486,14,117,0,0,0,1.2
23792,linglovestat,936,14,354,0,0,0,2.2
23793,zhangcun,596,0,340,0,0,0,1.2
23794,gazh,5,0,67,0,0,0,0.1
23795,farewellwei,3233,162,656,0,0,0,2.9
23796,ferrydog,3728,6292,437,4,0,0,4.8
23797,wangzc,3409,107,457,0,0,0,2.8
23798,sanshui,1299,36,422,0,0,0,2.4
23799,tttaelh,8,0,77,0,0,0,0.1
23800,dennisddd,121,13,117,0,0,0,1.2
23801,LBN,2,0,6,0,0,0,0
23802,Symbolk,79,20,65,0,0,0,0.9
23803,biyeshuijing,221,5,117,0,0,0,1.1
23804,qwertyqwer,497,15,22,0,0,0,0.7
23805,JasonCui,1022,280,404,0,0,0,3.1
23806,IFqwre,6,3,41,0,0,0,0.2
23807,whytwo,267,4,116,0,0,0,0.9
23808,foodboy,829,1460,999,0,0,1,7
23809,jiuyueshouyi,3546,15795,608,18,1,0,5.5
23810,Woolwich,636,27,282,0,0,0,2
23812,linda,3053,532,363,0,0,0,3.4
23813,Hanny,894,49,364,0,0,0,0.9
23814,darggggon,92,8,116,0,0,0,1.9
23815,tg,325,35,375,0,0,0,2.4
23816,Yifei,152,0,106,0,0,0,0.9
23817,sbs,69,34,97,0,0,0,1.8
23818,swanlady,87,2,380,0,0,0,2
23819,chunsheng,874,55,364,0,0,0,1.2
23820,JoyceHYH,12,0,106,0,0,0,0.2
23821,AJchen,1857,371,645,0,1,0,3.3
23822,wondersky,187,116,357,0,0,0,1.5
23824,xiaoMayMay,2,0,8,0,0,0,0
23825,AdaLovelace,1357,20,119,0,0,0,1
23826,whatevername,762,59,454,0,0,0,2.6
23827,memphis,5362,1154,269,3,0,0,3.8
23828,zkkpku,421,3,446,0,0,0,2
23829,yhzhzy,1667,38,581,0,0,0,2.4
23830,Lannister,1509,6,362,0,0,0,1.3
23831,hezhenzhi,53,15,107,0,0,0,0.9
23832,stress,1917,534,219,0,0,0,3.4
23833,xixinan,5,0,24,0,0,0,0
23834,catchyrime,662,34,364,0,0,0,1.3
23835,tshmo,44,2,39,0,0,0,0.6
23836,isfun,88,10,111,0,0,0,1
23837,SHEEPP,11,1,86,0,0,0,0.1
23838,nanxb,17,0,56,0,0,0,0.3
23839,TyrantII,186,7,634,0,0,0,2.1
23840,tznbe,1776,353,114,0,0,0,3.2
23841,gwdwbdgjzjtx,649,38,429,0,0,0,2.4
23842,jinshuai,23,11,63,0,0,0,0.4
23843,zyuyu,26,3,95,0,0,0,0.2
23844,petter,5,0,75,0,0,0,0.1
23845,lbnn,4,1,118,0,0,0,0
23846,seabeibei,3535,367,663,0,0,0,3.3
23847,deardong,38,0,107,0,0,0,0.5
23848,docortho,101,0,114,0,0,0,1.1
23849,sssssssssxy,560,191,493,0,0,0,3
23850,yzzdavid,2618,842,422,1,0,0,3.7
23851,josephallen,4,0,36,0,0,0,0.1
23852,leftbank,1440,406,56,0,0,0,3.3
23853,BEATYOUUP,538,6,111,0,0,0,1.2
23854,MarkPKU,426,123,641,0,0,0,2.8
23855,pppccc,5,0,40,0,0,0,0.1
23856,nicolezhang,5,0,14,0,0,0,0
23857,soluble,615,69,476,0,0,0,2.6
23858,limanxue,999,19,431,0,0,0,2.3
23859,SESSCX,695,3,535,0,0,0,2
23860,PhyPenguin,1109,33,368,0,0,0,2.4
23861,EECSyanhui,1936,757,664,0,0,0,3.6
23862,smiao,4,0,25,0,0,0,0.2
23863,ericzhu,2794,50,452,0,0,0,2.5
23864,LinkinPark,5078,4272,474,0,0,0,4.6
23865,haoba,7325,11440,663,1,0,0,5.2
23866,Brickleberry,19,0,36,0,0,0,0.2
23867,LuckyS,43,0,8,0,0,0,0.1
23868,Stevenliujie,46,5,112,0,0,0,0.2
23869,maggiema,220,64,564,0,0,0,2.6
23870,joezz,1365,147,618,0,0,0,2.9
23871,goohaidong,838,48,635,0,0,0,2.5
23872,ysr,3341,30,664,0,0,0,2.4
23873,mksy,6,0,103,0,0,0,0.1
23874,Aint,3,0,9,0,0,0,0
23875,Pgiii,4,0,20,0,0,0,0
23876,mamamia,839,102,94,0,0,0,1.7
23878,chinyht,2,0,8,0,0,0,0
23879,fluter,400,42,183,0,0,0,2.5
23880,Egg,4504,11109,452,0,0,0,5.2
23881,Dereak,600,9,256,0,0,0,2.1
23882,dcfocus,8806,146,416,0,0,0,2.9
23883,stevezhang,371,142,364,0,0,0,2.1
23884,pigsu,675,26,431,0,0,0,2.4
23885,Hyacinthus,833,251,407,1,0,0,3.1
23886,letsindie,973,1323,533,0,0,0,3.9
23887,DrZ,775,19,364,0,0,0,1.3
23888,prancer,18,2,103,0,0,0,0.3
23889,HankZhuang,8,0,55,0,0,0,0.3
23890,mllhyjszy,28,0,118,0,0,0,0.1
23891,sunnyhai,4682,825,663,0,0,0,3.7
23892,Katsu,5256,2548,358,0,0,0,4.3
23893,viki,301,39,215,0,0,0,2.5
23894,abexx,725,245,662,7,0,0,3.1
23895,bawangjin,8,0,50,0,0,0,0.1
23896,kunmoon,1015,867,325,0,0,0,3.7
23897,violinli,295,62,364,0,0,0,1.3
23898,goodgod,2483,3013,456,0,0,0,4.4
23899,Aias,266,5,101,0,0,0,1.2
23900,zzh,1421,23,560,0,0,0,2.3
23901,yangh,245,32,357,0,0,0,2.4
23902,DanielJYuan,42,0,49,0,0,0,1.1
23903,LaLasly,33,0,88,0,0,0,1.1
23904,ltdy,3,0,6,0,0,0,0
23905,sunboyff,396,24,457,0,0,0,2.3
23906,XYF,951,313,119,0,0,0,2.7
23907,zebrafish,3581,11337,31,4,0,0,5.2
23908,luoyipku,1093,21,115,0,0,0,2.1
23909,Josephlin,8,0,29,0,0,0,0.3
23910,sunmoona,435,16,528,0,0,0,2.2
23911,page,958,15,618,0,0,0,2.2
23912,pkubat,753,0,487,0,0,0,2
23913,nianniannian,79,3,119,0,0,0,0.3
23914,minisuperman,13,0,75,0,0,0,0.2
23915,EnriqueHYW,20,0,89,0,0,0,0.1
23916,rocfirst,2991,3252,507,0,0,0,4.4
23917,hejiangang,19,4,110,0,0,0,0.2
23918,notevernow,1261,22,119,0,0,0,2
23919,princekian,366,70,487,0,0,0,2.6
23920,qifeng,2,0,10,0,0,0,0
23921,laoer,25,14,32,0,0,0,0.7
23922,sixingdeguo,89,0,100,0,0,0,1.2
23923,kacahola,480,44,612,0,0,0,2.5
23924,Betaa,13,3,47,0,0,0,0.2
23925,shergee,65,16,201,0,0,0,2.2
23926,qiukezhuang,1228,20,641,0,0,0,2.3
23927,joycejy,166,3,10,0,0,0,2
23928,larrylu,71,14,106,0,0,0,1.2
23929,yuyuqsc,1310,197,644,0,0,0,3
23930,snowfeather,32,11,108,0,0,0,0.6
23932,Napolein,579,97,663,0,0,0,2.7
23933,lchpsy,475,142,340,0,0,0,2.4
23934,brentwang,524,5,364,0,0,0,1.8
23935,leodepole,6,4,103,0,0,0,0.2
23936,zeball,82,0,28,0,0,0,0
23937,linyuhao,88,1,119,0,0,0,0.4
23938,wulinlovely,2141,373,321,0,0,0,3.3
23939,monsterkate,17,0,67,0,0,0,0.6
23940,yuhan,2531,1000,591,0,0,0,3.8
23941,shamsdeen,5,0,10,0,0,0,0.4
23942,zhouxiaoxu,1087,90,660,0,0,0,2.7
23943,YimuCharles,460,20,449,0,0,0,2.3
23944,liuyaoyao,4,0,55,0,0,0,0.1
23945,sarahlilin,20,1,59,0,0,0,0.9
23946,freedo,147,8,55,0,0,0,0.8
23947,aiseer,1520,75,520,0,0,0,2.7
23948,gsypstr,2,0,6,0,0,0,0
23949,chenyaosong,867,45,134,0,0,0,2.5
23950,Nefertari,294,8,80,0,0,0,1.2
23951,icewheel,10,0,100,0,0,0,0.1
23952,StevenSong,182,7,152,0,0,0,1.5
23954,hgdkgs,4,0,87,0,0,0,0
23955,JacobChu,37,1,118,0,0,0,0.1
23957,SonOfSun,2650,270,663,0,0,0,3.1
23958,TStone,60,4,113,0,0,0,0.5
23959,Libor,1190,1464,428,0,0,0,4
23960,wangqin,190,13,39,0,0,0,1.9
23961,Guthih,910,7,61,0,0,0,2.1
23962,Stevenwinner,226,20,650,0,0,0,2.3
23963,fatjoey,1058,2,364,0,0,0,1.1
23964,chenchenliu,51,0,106,0,0,0,0.3
23965,chaohs,1642,140,549,0,0,0,2.9
23966,lupuan,30,0,39,0,0,0,0.4
23967,rzg,560,202,215,0,0,0,3
23968,Candykiller,1641,25,118,0,1,0,2.2
23969,jesusloveme,3277,2787,646,9,0,0,4.3
23970,ericgp,498,165,15,0,0,0,2.9
23971,gujy,44,8,95,0,0,0,0.6
23972,lovegnssr,4,0,116,0,0,0,0
23973,gugugueepc,20,0,108,0,0,0,0.3
23974,Minie,111,1,106,0,0,0,0.6
23975,laofan,1438,129,242,0,0,0,2.8
23976,IMDQ,1014,185,418,0,0,0,3
23977,wolfbull,1888,11218,236,0,0,0,5.2
23978,yunzh,2849,8936,422,2,0,0,5.1
23979,zbczhuowei,465,13,116,0,0,0,2
23980,beiguoziqi,532,17,119,0,0,0,1.3
23981,yingfeng,2286,618,287,0,0,0,3.5
23982,rophy,107,18,91,0,0,0,1.9
23983,ziyeqinghan,817,13,418,0,0,0,2.2
23984,kosmomsok,13,0,95,0,0,0,0.1
23985,RG,3,0,7,0,0,0,0
23986,sfas,1013,106,361,0,0,0,1.6
23987,truthspeaker,1938,16,364,0,0,0,2
23988,bbbbdddd,1535,377,617,0,0,0,3.3
23989,wanglf,423,14,609,0,0,0,2.2
23990,Jiabeida,794,261,379,0,0,0,3.1
23991,wsxjwxj,148,30,96,0,0,0,1.2
23992,faeer,217,34,236,0,0,0,2.4
23993,qwertyuioplm,3,0,22,0,0,0,0
23994,Oscard,612,17,116,0,0,0,2.1
23995,pkuwxc,226,10,410,0,0,0,2.2
23996,Georgej,150,13,116,0,0,0,1.1
23997,azhanowo,3,1,19,0,0,0,0
23998,xugui,501,627,324,0,0,0,3.5
23999,beishengyin,4207,98,444,0,0,0,2.7
24000,jizong,1303,45,73,0,0,0,2.5
24001,liuzhicheng,424,101,119,0,0,0,1.2
24002,albertmeng,1967,925,583,0,0,0,3.7
24003,bv,557,347,636,0,0,0,3.2
24004,pkusilence,809,46,573,0,0,0,2.5
24005,echosmile,782,110,508,0,0,0,2.8
24006,allshallpass,285,176,73,0,0,0,3
24007,lanhongjian,109,3,664,0,0,0,2
24009,zhuxl,2925,9341,221,3,0,0,5.1
24010,huangshengna,259,88,429,0,0,0,2.7
24011,monkeynan,24,3,117,0,0,0,0
24012,quantumdog,204,5,116,0,0,0,2
24013,Elegant,819,2,307,0,0,0,2
24014,kdbykdbykdby,92,20,112,0,0,0,0.6
24015,mylife,695,2017,461,0,0,0,4.1
24016,taoyd,133,14,118,0,0,0,0.4
24017,xiaoxiaohui,34,3,103,0,0,0,0.9
24018,emmayang,5,0,61,0,0,0,0.1
24019,liujiaabcde,3288,1943,498,7,0,0,4.1
24020,yeshangdeyan,613,169,503,0,0,0,2.9
24021,MC,499,19,113,0,0,0,1.1
24022,bnudzm,803,13,118,0,0,0,1.9
24023,wukunyao,5,0,55,0,0,0,0.1
24024,zqxzhang,231,25,114,0,0,0,2.3
24025,AWM,72,2,118,0,0,0,0.8
24026,Dimitrov,18,0,55,0,0,0,2
24027,style,6861,2312,597,0,0,0,4.2
24028,moster,2488,1949,457,0,0,0,4.1
24029,zhazha,4,1,35,0,0,0,0.1
24030,rchym,410,1,113,0,0,0,0.4
24031,tmy,5,0,38,0,0,0,0.1
24032,flyfire,73,0,119,0,0,0,0.1
24033,seiji,1890,252,456,0,0,0,3.1
24034,vividliu,575,52,119,0,0,0,1.4
24035,feixuexue,1083,0,364,0,0,0,1.1
24036,yzy,244,47,168,0,0,0,2.5
24037,pkuphyliu,15,0,76,0,0,0,0.3
24038,friendmagic,1607,15153,535,3,1,0,5.4
24039,yawn,500,159,417,1,0,0,2.9
24040,yiss,3471,947,644,1,0,0,3.7
24041,blueboyooj,584,17,279,0,0,0,2
24042,bdxmz,1415,110,663,0,0,0,2.8
24043,yishiliulian,1500,39,364,0,0,0,0.9
24044,braveandy,28,14,67,0,0,0,0.6
24045,smgsmg,10,0,103,0,0,0,0.1
24046,shans,26,1,97,0,0,0,0.4
24047,Mohan,31,2,110,0,0,0,0.3
24048,py,196,34,55,0,0,0,1.4
24049,Tenno,1512,173,444,0,0,0,3
24050,cookieeee,3,0,8,0,0,0,0
24051,weimingren,1603,154,646,0,0,0,2.9
24052,exinski,11,2,74,0,0,0,0.5
24053,GCLT,4010,6674,607,0,0,0,4.9
24054,ginaphilo,2925,155,119,0,0,0,2.9
24055,ghc,2472,3821,607,3,0,0,4.5
24056,luolei,2017,37,576,0,0,0,2.4
24057,peiwangSD,23,8,109,0,0,0,0.2
24058,Novella,608,7,551,0,0,0,2.1
24059,lawman,2979,2699,664,0,0,0,4.3
24060,xxzure,629,10,119,0,0,0,0.5
24061,llxmm,347,66,458,0,0,0,2.6
24062,ForcipesBB,905,75,364,0,0,0,2.2
24063,xiaoxiaoqiao,1216,2,118,0,0,0,1.3
24064,jella,403,18,332,0,0,0,2.3
24065,heavybrain,38,4,112,0,0,0,0.5
24066,JinBeiBei,17,1,61,0,0,0,0.2
24067,hami,551,109,96,0,0,0,2.8
24068,ZombieZD,36,0,119,0,0,0,0.3
24069,dugujiudao,23,0,112,0,0,0,0.2
24070,Missbeauty,143,17,363,0,0,0,0.4
24071,Richardpku,1941,261,186,0,0,0,3.1
24072,FSQ,11,0,108,0,0,0,0.1
24073,dongyuchen,119,71,89,0,0,0,2
24074,madfrog,1251,325,661,0,0,0,3.2
24075,tricky,5373,534,545,0,1,0,3.4
24076,trionesxia,541,31,351,0,0,0,2.4
24077,jasonking,7299,272,582,0,0,0,3.1
24078,halflightsyh,647,130,119,0,0,0,2
24079,Erica,14,0,113,0,0,0,0.5
24080,leochen,3204,1329,208,1,0,0,3.9
24081,justeasy,1702,389,581,0,0,0,3.3
24082,Sweetzz,42,7,97,0,0,0,0.1
24083,qweasd,23,0,73,0,0,0,0.2
24084,filwh,199,34,639,0,0,0,2.4
24085,fbudcwkm,454,4,119,0,0,0,0.6
24086,Mach,118,7,117,0,0,0,1.1
24087,wuzq,1072,280,66,0,0,0,3.1
24088,pkuajl,19,6,31,0,0,0,0.7
24089,barely,44,3,119,0,0,0,0.4
24090,daxuewdmx,761,17,437,0,0,0,2.3
24091,alwaysmoving,5379,2170,999,0,0,1,7.2
24092,zffwan,1113,4,119,0,0,0,1.1
24093,tyt,847,277,191,0,0,0,3.1
24094,xingen,3229,624,332,0,0,0,2.8
24095,Jinger,3,0,6,0,0,0,0
24096,czy,374,13,432,0,0,0,2.2
24097,zuiliuxia,2651,31,599,0,0,0,2.4
24098,EVALEO,310,0,92,0,0,0,1
24099,hmx,583,6,75,0,0,0,2.1
24100,harrychu,784,0,208,0,0,0,1.7
24101,pkuxff,8,0,20,0,0,0,0.1
24102,xiooozzz,856,632,433,0,1,0,3.5
24103,TFZX,1039,310,554,0,0,0,3.2
24104,lye,5,0,37,0,0,0,0.1
24105,lzjpku,1161,151,540,0,0,0,2.9
24106,yangjisi,43,0,83,0,0,0,1.5
24107,yaoyaoyao,5,0,113,0,0,0,0
24108,Sauron,1055,57,355,0,0,0,2.3
24109,yaoy,1414,72,32,0,0,0,2.6
24110,OSullivanwin,3604,619,664,3,0,0,3.5
24111,guoyanwei,597,160,67,0,0,0,2.9
24112,ariellin,877,5,119,0,0,0,1.8
24113,happyfuzi,628,50,655,0,0,0,2.5
24114,changing,2965,5669,640,0,0,0,4.8
24115,Bonnyl,21,1,100,0,0,0,0.2
24116,zhouxp,2409,36,567,0,0,0,2.4
